./arch/arm/mach-imx/devices/platform-imx21-hcd.c, 818, 308
./arch/arm/mach-imx/devices/platform-imx27-coda.c, 640, 281
./arch/arm/mach-imx/devices/platform-ipu-core.c, 2796, 318
./arch/arm/mach-imx/devices/platform-mx2-camera.c, 1486, 308
./arch/arm/mach-imx/devices/platform-mx2-emma.c, 782, 308
./arch/arm/mach-imx/devices/platform-mxc-ehci.c, 1654, 360
./arch/arm/mach-imx/devices/platform-mxc-mmc.c, 1940, 360
./arch/arm/mach-imx/devices/platform-mxc_nand.c, 1758, 406
./arch/arm/mach-imx/devices/platform-mxc_rtc.c, 907, 339
./arch/arm/mach-imx/devices/platform-mxc_w1.c, 992, 386
./arch/arm/mach-imx/devices/platform-pata_imx.c, 1058, 269
./arch/arm/mach-imx/devices/platform-sdhci-esdhc-imx.c, 1511, 389
./arch/arm/mach-imx/devices/platform-spi_imx.c, 2122, 365
./arch/arm/mach-integrator/core.c, 1633, 646
./arch/arm/mach-integrator/impd1.c, 9398, 1397
./arch/arm/mach-integrator/integrator_ap.c, 4349, 1429
./arch/arm/mach-integrator/integrator_cp.c, 2746, 947
./arch/arm/mach-integrator/lm.c, 1820, 306
./arch/arm/mach-iop13xx/io.c, 1911, 758
./arch/arm/mach-iop13xx/iq81340mc.c, 1734, 854
./arch/arm/mach-iop13xx/iq81340sc.c, 1765, 799
./arch/arm/mach-iop13xx/irq.c, 4037, 1165
./arch/arm/mach-iop13xx/msi.c, 2579, 1025
./arch/arm/mach-iop13xx/pci.c, 25496, 6832
./arch/arm/mach-iop13xx/setup.c, 13335, 1602
./arch/arm/mach-iop13xx/tpmi.c, 6263, 973
./arch/arm/mach-iop32x/em7210.c, 4128, 917
./arch/arm/mach-iop32x/glantank.c, 3981, 832
./arch/arm/mach-iop32x/iq31244.c, 5663, 1943
./arch/arm/mach-iop32x/iq80321.c, 3726, 739
./arch/arm/mach-iop32x/irq.c, 1202, 351
./arch/arm/mach-iop32x/n2100.c, 7020, 1295
./arch/arm/mach-ixp4xx/avila-pci.c, 1410, 554
./arch/arm/mach-ixp4xx/avila-setup.c, 4374, 566
./arch/arm/mach-ixp4xx/common-pci.c, 8619, 2708
./arch/arm/mach-ixp4xx/common.c, 13031, 3497
./arch/arm/mach-ixp4xx/coyote-pci.c, 1069, 493
./arch/arm/mach-ixp4xx/coyote-setup.c, 3072, 374
./arch/arm/mach-ixp4xx/dsmg600-pci.c, 1481, 548
./arch/arm/mach-ixp4xx/dsmg600-setup.c, 5847, 1988
./arch/arm/mach-ixp4xx/fsg-pci.c, 1200, 527
./arch/arm/mach-ixp4xx/fsg-setup.c, 5785, 1256
./arch/arm/mach-ixp4xx/gateway7001-pci.c, 939, 515
./arch/arm/mach-ixp4xx/gateway7001-setup.c, 2348, 329
./arch/arm/mach-ixp4xx/goramo_mlr.c, 11537, 1090
./arch/arm/mach-ixp4xx/gtwx5715-pci.c, 1240, 1120
